"Story","Title","Result","Date","Stability","Duration (s)"
"As a Xero User,","Adding ANZ (NZ) bank account to Demo Company","SUCCESS","2020-10-28T13:46:00.246+13:00[Pacific/Auckland]","0.0","70.94"
