"Story","Title","Result","Date","Stability","Duration (s)"
"As a Xero User,","Adding ANZ (NZ) bank account to Demo Company","SUCCESS","2020-10-28T13:49:37.377+13:00[Pacific/Auckland]","0.0","95.66"
