"Story","Title","Result","Date","Stability","Duration (s)"
"As a Xero User,","Adding ANZ (NZ) bank account to Demo Company","SUCCESS","2020-10-28T12:13:04.989+13:00[Pacific/Auckland]","0.0","41.21"
