"Story","Title","Result","Date","Stability","Duration (s)"
"As a Xero User,","Adding ANZ (NZ) bank account to Demo Company","SUCCESS","2020-10-28T14:01:26.419+13:00[Pacific/Auckland]","0.0","28.52"
