"Story","Title","Result","Date","Stability","Duration (s)"
"As a Xero User,","Adding ANZ (NZ) bank account to Demo Company","SUCCESS","2020-10-28T12:29:14.927+13:00[Pacific/Auckland]","0.0","29.89"
