"Story","Title","Result","Date","Stability","Duration (s)"
"As a Xero User,","Adding ANZ (NZ) bank account to Demo Company","SUCCESS","2020-10-28T12:52:18.046+13:00[Pacific/Auckland]","0.0","35.51"
